company_id,industry_code,region,size_class,annual_revenue_msek
6052,62,Västra Götaland,small,8.7
6053,78,Skåne,small,4.8
6054,41,Skåne,small,7.2
6055,45,Skåne,small,4.1
6056,45,Skåne,large,80.6
6057,62,Övriga,medium,36.1
6058,71,Skåne,small,11.3
6059,72,Västra Götaland,large,34.7
6060,47,Skåne,medium,22.4
6061,63,Västra Götaland,small,17.1
6062,72,Stockholm,medium,19.5
6063,45,Stockholm,small,8.4
6064,78,Skåne,small,3.4
6065,69,Skåne,medium,20.7
6066,49,Övriga,small,16.7
6067,77,Västra Götaland,small,3.1
6068,68,Västra Götaland,small,3.6
6069,71,Stockholm,large,62.3
6070,43,Stockholm,medium,7.8
6071,63,Övriga,small,8.1
6072,47,Stockholm,small,10.5
6073,70,Skåne,small,11.6
6074,63,Skåne,medium,28.3
6075,77,Västra Götaland,small,8.7
6076,47,Övriga,medium,13.4
6077,70,Västra Götaland,large,46.0
6078,45,Stockholm,medium,33.6
6079,71,Övriga,small,25.9
6080,41,Övriga,small,9.4
6081,46,Stockholm,small,16.8
6082,52,Stockholm,small,14.5
6083,69,Stockholm,medium,23.4
6084,42,Stockholm,small,4.2
6085,69,Övriga,small,8.2
6086,46,Skåne,medium,25.9
6087,46,Västra Götaland,small,32.3
6088,70,Övriga,small,6.7
6089,62,Västra Götaland,medium,34.8
6090,63,Stockholm,small,6.0
6091,41,Övriga,medium,15.4
6092,43,Övriga,medium,29.5
6093,69,Övriga,medium,28.0
6094,43,Västra Götaland,small,10.0
6095,62,Övriga,small,6.8
6096,42,Stockholm,small,5.6
6097,43,Skåne,small,6.8
6098,71,Övriga,large,105.2
6099,45,Stockholm,medium,22.4
6100,70,Övriga,small,21.3
6101,49,Västra Götaland,large,52.1
6102,69,Stockholm,medium,15.4
6103,43,Övriga,small,8.3
6104,62,Stockholm,small,4.1
6105,42,Skåne,small,3.6
6106,62,Stockholm,large,77.3
6107,69,Övriga,small,33.9
6108,69,Stockholm,medium,33.0
6109,72,Stockholm,small,7.9
6110,42,Stockholm,medium,34.9
6111,70,Övriga,small,11.7
6112,71,Övriga,large,48.7
6113,46,Övriga,large,136.9
6114,63,Västra Götaland,small,5.7
6115,69,Västra Götaland,medium,26.0
6116,63,Stockholm,medium,14.4
6117,68,Skåne,large,31.0
6118,42,Stockholm,small,10.9
6119,46,Övriga,small,21.7
6120,49,Övriga,medium,18.8
6121,47,Västra Götaland,medium,23.8
6122,43,Stockholm,small,6.1
6123,70,Övriga,medium,34.6
6124,43,Stockholm,small,11.9
6125,47,Stockholm,medium,11.1
6126,68,Stockholm,small,3.9
6127,78,Skåne,small,30.4
6128,63,Övriga,small,10.6
6129,69,Stockholm,small,7.0
6130,78,Stockholm,small,7.5
6131,45,Västra Götaland,small,6.6
6132,42,Övriga,small,6.9
6133,68,Stockholm,small,2.1
6134,49,Stockholm,medium,18.5
6135,42,Övriga,small,8.5
6136,45,Övriga,small,8.3
6137,52,Övriga,small,12.1
6138,71,Övriga,large,82.6
6139,69,Stockholm,medium,20.1
6140,68,Stockholm,small,6.6
6141,52,Stockholm,medium,23.5
6142,42,Stockholm,large,37.5
6143,72,Övriga,small,5.7
6144,62,Övriga,large,53.0
6145,52,Övriga,small,9.0
6146,46,Stockholm,small,3.4
6147,68,Övriga,small,9.8
6148,72,Övriga,medium,12.8
6149,52,Stockholm,small,3.0
6150,52,Övriga,small,17.7
6151,63,Stockholm,small,13.6
6152,49,Stockholm,small,5.2
6153,62,Skåne,small,13.4
6154,41,Skåne,small,9.6
6155,46,Stockholm,small,4.9
6156,41,Stockholm,large,73.2
6157,72,Övriga,small,2.7
6158,77,Skåne,small,10.9
6159,49,Övriga,small,5.6
6160,69,Stockholm,small,17.4
6161,52,Stockholm,small,9.1
6162,46,Stockholm,small,5.9
6163,63,Stockholm,medium,22.0
6164,46,Stockholm,small,26.5
6165,78,Stockholm,small,12.8
6166,46,Skåne,small,1.0
6167,72,Stockholm,medium,21.0
6168,70,Övriga,medium,14.6
6169,41,Stockholm,small,6.7
6170,68,Västra Götaland,small,3.9
6171,41,Stockholm,large,74.8
6172,68,Västra Götaland,small,5.6
6173,77,Stockholm,small,8.3
6174,70,Övriga,small,11.2
6175,49,Övriga,small,10.6
6176,41,Västra Götaland,large,73.9
6177,77,Stockholm,large,71.4
6178,41,Skåne,medium,23.1
6179,78,Övriga,small,17.2
6180,47,Stockholm,small,13.2
6181,42,Skåne,small,12.7
6182,78,Övriga,large,50.0
6183,47,Övriga,medium,18.7
6184,71,Övriga,small,10.2
6185,47,Övriga,small,19.5
6186,63,Övriga,small,7.5
6187,62,Västra Götaland,large,61.9
6188,52,Skåne,small,7.6
6189,63,Övriga,small,2.9
6190,78,Skåne,small,17.0
6191,47,Övriga,small,8.6
6192,71,Stockholm,large,67.6
6193,47,Västra Götaland,large,72.8
6194,49,Stockholm,large,64.7
6195,69,Stockholm,medium,31.4
6196,43,Stockholm,small,52.5
6197,71,Övriga,small,7.1
6198,77,Stockholm,small,9.5
6199,49,Övriga,medium,15.8
6200,52,Skåne,small,12.5
6201,70,Stockholm,medium,25.7
6202,62,Stockholm,small,4.7
6203,63,Skåne,small,11.2
6204,62,Övriga,medium,16.4
6205,72,Övriga,large,92.6
6206,42,Övriga,small,9.2
6207,70,Övriga,small,7.5
6208,42,Skåne,large,69.5
6209,42,Övriga,medium,18.2
6210,43,Övriga,small,18.2
6211,47,Övriga,small,5.2
6212,43,Stockholm,small,10.6
6213,63,Övriga,small,21.6
6214,47,Västra Götaland,medium,28.5
6215,77,Övriga,small,5.9
6216,78,Stockholm,small,7.6
6217,43,Västra Götaland,small,36.9
6218,49,Stockholm,small,12.0
6219,62,Stockholm,small,6.7
6220,69,Stockholm,small,14.6
6221,46,Övriga,small,6.4
6222,43,Stockholm,small,3.5
6223,68,Stockholm,small,20.6
6224,45,Stockholm,small,4.7
6225,46,Skåne,small,39.3
6226,41,Stockholm,small,6.7
6227,69,Stockholm,small,32.5
6228,70,Västra Götaland,small,4.0
6229,62,Skåne,large,73.0
6230,42,Stockholm,large,56.1
6231,46,Stockholm,small,16.7
6232,70,Stockholm,medium,27.6
6233,77,Övriga,small,12.2
6234,77,Västra Götaland,small,14.9
6235,43,Skåne,small,16.1
6236,45,Stockholm,small,6.7
6237,68,Västra Götaland,small,4.1
6238,71,Stockholm,medium,19.9
6239,43,Stockholm,medium,21.4
6240,77,Västra Götaland,small,8.8
6241,72,Västra Götaland,small,10.3
6242,63,Stockholm,small,6.8
6243,62,Skåne,small,10.7
6244,68,Övriga,large,41.5
6245,77,Västra Götaland,medium,11.9
6246,63,Skåne,large,71.5
6247,78,Övriga,medium,49.5
6248,42,Övriga,small,11.0
6249,42,Västra Götaland,small,5.2
6250,47,Övriga,small,11.4
6251,52,Stockholm,small,7.7
6252,43,Västra Götaland,medium,34.6
6253,71,Stockholm,small,5.9
6254,77,Stockholm,small,14.5
6255,41,Västra Götaland,medium,34.0
6256,43,Stockholm,medium,11.1
6257,62,Skåne,small,5.7
6258,47,Västra Götaland,medium,18.2
6259,41,Västra Götaland,small,6.9
6260,63,Stockholm,small,9.4
6261,47,Stockholm,small,20.6
6262,69,Skåne,small,10.1
6263,45,Övriga,small,12.4
6264,70,Stockholm,small,7.5
6265,78,Stockholm,medium,20.8
6266,52,Övriga,medium,9.3
6267,43,Stockholm,small,8.6
6268,69,Övriga,medium,38.3
6269,49,Västra Götaland,small,8.8
6270,69,Västra Götaland,small,10.8
6271,42,Stockholm,medium,50.8
6272,71,Stockholm,small,7.6
6273,46,Stockholm,small,20.2
6274,62,Övriga,large,114.8
6275,68,Övriga,small,7.2
6276,46,Skåne,large,81.4
6277,43,Övriga,small,3.2
6278,78,Stockholm,small,46.8
6279,42,Skåne,small,7.4
6280,41,Västra Götaland,small,19.8
6281,49,Övriga,small,21.0
6282,71,Stockholm,medium,68.8
6283,46,Skåne,small,15.9
6284,68,Övriga,small,8.0
6285,42,Västra Götaland,small,10.7
6286,52,Stockholm,small,4.2
6287,62,Västra Götaland,medium,14.5
6288,43,Stockholm,medium,26.0
6289,42,Skåne,large,46.2
6290,49,Övriga,small,29.8
6291,46,Västra Götaland,small,5.4
6292,46,Västra Götaland,small,7.7
6293,70,Skåne,large,96.2
6294,47,Stockholm,small,9.6
6295,42,Stockholm,small,8.5
6296,47,Övriga,small,6.1
6297,62,Skåne,medium,47.5
6298,43,Stockholm,medium,21.6
6299,41,Stockholm,medium,18.5
6300,41,Skåne,small,20.8
6301,46,Övriga,large,57.4
6302,70,Övriga,small,16.0
6303,69,Stockholm,large,92.0
6304,77,Övriga,medium,9.7
6305,43,Skåne,medium,43.2
6306,69,Skåne,medium,24.3
6307,46,Skåne,small,10.9
6308,42,Stockholm,small,7.1
6309,49,Övriga,small,17.1
6310,70,Stockholm,small,6.8
6311,72,Stockholm,small,23.2
6312,43,Övriga,small,9.6
6313,46,Skåne,medium,17.0
6314,52,Övriga,small,18.9
6315,41,Västra Götaland,medium,28.3
6316,52,Västra Götaland,medium,26.5
6317,77,Övriga,small,8.4
6318,69,Stockholm,small,9.4
6319,70,Övriga,small,18.8
6320,70,Stockholm,medium,26.7
6321,63,Övriga,small,33.7
6322,49,Stockholm,small,23.0
6323,71,Skåne,medium,22.0
6324,77,Övriga,small,15.3
6325,72,Västra Götaland,medium,55.2
6326,69,Övriga,small,12.9
6327,62,Övriga,medium,22.9
6328,52,Övriga,large,56.5
6329,70,Övriga,medium,55.1
6330,72,Västra Götaland,small,6.7
6331,45,Stockholm,small,10.8
6332,78,Stockholm,medium,32.5
6333,46,Stockholm,small,5.2
6334,77,Stockholm,small,11.3
6335,62,Skåne,medium,29.2
6336,63,Stockholm,small,11.8
6337,78,Stockholm,small,2.8
6338,49,Stockholm,large,78.2
6339,45,Övriga,small,9.2
6340,46,Skåne,small,11.6
6341,77,Västra Götaland,medium,23.2
6342,43,Övriga,medium,39.9
6343,71,Stockholm,small,8.6
6344,72,Övriga,medium,26.0
6345,78,Skåne,medium,15.4
6346,41,Stockholm,small,11.2
6347,78,Skåne,small,4.0
6348,68,Övriga,small,5.7
6349,78,Västra Götaland,medium,15.1
6350,71,Övriga,medium,30.3
6351,49,Stockholm,small,16.8
6352,70,Stockholm,medium,15.6
6353,71,Stockholm,medium,23.8
6354,41,Stockholm,small,9.0
6355,49,Stockholm,medium,41.6
6356,52,Övriga,small,11.1
6357,62,Stockholm,large,52.8
6358,41,Västra Götaland,small,6.5
6359,78,Västra Götaland,small,9.1
6360,47,Övriga,medium,28.6
6361,43,Övriga,small,2.3
6362,46,Övriga,medium,17.1
6363,42,Övriga,small,15.0
6364,45,Övriga,large,53.4
6365,63,Övriga,small,26.7
6366,63,Övriga,small,4.8
6367,68,Stockholm,large,33.0
6368,77,Västra Götaland,medium,49.6
6369,78,Skåne,medium,32.3
6370,77,Västra Götaland,large,84.0
6371,49,Stockholm,small,5.1
6372,77,Skåne,small,11.8
6373,43,Övriga,small,21.9
6374,77,Stockholm,small,9.0
6375,52,Övriga,medium,40.8
6376,69,Övriga,large,78.8
6377,43,Övriga,small,4.3
6378,78,Övriga,medium,7.9
6379,68,Övriga,large,80.8
6380,45,Västra Götaland,medium,28.9
6381,77,Stockholm,small,8.0
6382,78,Västra Götaland,small,4.9
6383,62,Övriga,large,75.5
6384,47,Övriga,large,47.3
6385,42,Övriga,small,6.0
6386,62,Stockholm,medium,37.4
6387,47,Skåne,small,7.5
6388,43,Stockholm,small,5.2
6389,47,Stockholm,large,103.0
6390,49,Stockholm,small,5.7
6391,41,Stockholm,small,9.4
6392,41,Övriga,small,10.3
6393,46,Stockholm,small,3.8
6394,47,Stockholm,small,11.4
6395,70,Övriga,small,7.2
6396,42,Västra Götaland,large,104.2
6397,72,Stockholm,large,46.8
6398,72,Stockholm,small,13.9
6399,70,Stockholm,small,14.4
6400,71,Stockholm,medium,57.4
6401,49,Stockholm,medium,11.8
6402,71,Skåne,small,6.5
6403,63,Stockholm,small,13.0
6404,78,Västra Götaland,small,5.5
6405,71,Övriga,small,20.0
6406,52,Västra Götaland,small,5.6
6407,45,Övriga,medium,44.8
6408,77,Västra Götaland,medium,55.8
6409,70,Västra Götaland,medium,8.9
6410,71,Övriga,small,11.2
6411,46,Stockholm,medium,31.2
6412,62,Stockholm,small,8.1
6413,43,Skåne,small,4.9
6414,52,Västra Götaland,medium,33.4
6415,63,Övriga,small,15.5
6416,43,Övriga,small,6.2
6417,68,Västra Götaland,small,3.3
6418,68,Skåne,large,84.7
6419,78,Västra Götaland,small,1.6
6420,77,Övriga,medium,20.8
6421,49,Övriga,large,98.9
6422,45,Övriga,medium,19.2
6423,69,Stockholm,small,5.3
6424,72,Övriga,small,20.6
6425,68,Stockholm,small,19.2
6426,46,Stockholm,small,5.9
6427,46,Övriga,medium,34.3
6428,72,Stockholm,small,7.2
6429,68,Övriga,large,54.0
6430,69,Stockholm,small,6.8
6431,42,Övriga,medium,18.0
6432,72,Stockholm,small,4.1
6433,45,Västra Götaland,small,5.1
6434,47,Stockholm,medium,22.0
6435,68,Skåne,small,16.3
6436,42,Stockholm,small,12.2
6437,52,Skåne,small,10.6
6438,68,Stockholm,small,4.1
6439,46,Stockholm,medium,36.8
6440,71,Stockholm,large,58.4
6441,63,Västra Götaland,small,9.6
6442,43,Övriga,small,2.3
6443,62,Övriga,medium,59.0
6444,43,Stockholm,large,84.8
6445,68,Skåne,large,33.8
6446,69,Övriga,medium,32.1
6447,69,Stockholm,small,15.0
6448,43,Västra Götaland,small,10.5
6449,49,Västra Götaland,small,4.0
6450,71,Stockholm,small,23.8
6451,68,Stockholm,medium,26.2
6452,49,Stockholm,small,3.1
6453,63,Skåne,medium,18.9
6454,68,Stockholm,small,12.4
6455,72,Stockholm,medium,14.8
6456,77,Stockholm,small,12.6
6457,69,Stockholm,small,4.3
6458,70,Stockholm,small,8.8
6459,46,Övriga,medium,42.7
6460,45,Stockholm,small,3.4
6461,71,Skåne,medium,22.7
6462,52,Västra Götaland,small,1.6
6463,62,Skåne,small,4.8
6464,43,Skåne,large,40.9
6465,46,Stockholm,small,6.2
6466,41,Övriga,small,13.3
6467,52,Västra Götaland,small,9.4
6468,78,Övriga,large,42.7
6469,78,Västra Götaland,small,9.5
6470,68,Övriga,small,4.9
6471,42,Övriga,small,6.6
6472,47,Övriga,small,5.2
6473,71,Västra Götaland,small,4.3
6474,43,Västra Götaland,medium,43.6
6475,69,Övriga,medium,20.8
6476,45,Övriga,small,6.3
6477,69,Övriga,medium,17.7
6478,70,Stockholm,medium,30.3
6479,42,Övriga,large,29.7
6480,42,Stockholm,small,9.4
6481,72,Västra Götaland,small,6.4
6482,78,Stockholm,medium,23.6
6483,49,Stockholm,small,7.4
6484,71,Övriga,small,13.7
6485,69,Stockholm,medium,13.4
6486,78,Skåne,small,6.7
6487,71,Skåne,small,4.1
6488,47,Stockholm,small,12.7
6489,47,Stockholm,medium,60.9
6490,46,Skåne,small,10.6
6491,47,Stockholm,medium,17.9
6492,42,Övriga,small,11.0
6493,52,Övriga,small,13.1
6494,72,Stockholm,small,11.9
6495,72,Stockholm,small,9.2
6496,68,Västra Götaland,small,37.9
6497,41,Övriga,small,4.2
6498,69,Stockholm,large,108.7
6499,69,Stockholm,small,6.3
6500,68,Västra Götaland,small,16.1
6501,52,Övriga,small,9.8
6502,49,Västra Götaland,medium,39.0
6503,42,Västra Götaland,small,14.2
6504,68,Övriga,small,10.0
6505,63,Skåne,medium,37.4
6506,43,Övriga,small,20.6
6507,63,Skåne,small,4.9
6508,71,Övriga,small,20.2
6509,52,Skåne,medium,13.1
6510,63,Övriga,small,18.2
6511,70,Skåne,small,4.4
6512,52,Övriga,medium,14.9
6513,45,Stockholm,small,13.2
6514,45,Stockholm,medium,21.1
6515,46,Övriga,small,8.8
6516,41,Stockholm,small,6.3
6517,78,Skåne,small,2.9
6518,42,Stockholm,small,4.9
6519,52,Övriga,medium,15.9
6520,49,Stockholm,small,13.8
6521,72,Övriga,small,14.7
6522,46,Skåne,large,27.3
6523,42,Stockholm,small,8.0
6524,49,Västra Götaland,medium,58.2
6525,52,Stockholm,large,77.8
6526,49,Stockholm,large,96.1
6527,49,Västra Götaland,medium,22.2
6528,71,Stockholm,small,14.7
6529,47,Övriga,large,58.4
6530,45,Stockholm,medium,38.3
6531,63,Skåne,medium,31.7
6532,69,Västra Götaland,small,15.9
6533,77,Skåne,large,49.4
6534,49,Västra Götaland,medium,28.0
6535,47,Skåne,medium,25.0
6536,46,Övriga,small,9.9
6537,43,Skåne,small,5.9
6538,69,Stockholm,large,74.1
6539,72,Skåne,small,11.8
6540,63,Stockholm,small,12.1
6541,77,Stockholm,medium,45.5
6542,68,Västra Götaland,small,13.5
6543,52,Västra Götaland,small,15.2
6544,43,Västra Götaland,small,4.0
6545,49,Övriga,small,6.6
6546,49,Stockholm,small,2.9
6547,71,Stockholm,small,14.1
6548,42,Stockholm,small,7.9
6549,63,Skåne,small,11.7
6550,62,Skåne,large,66.7
6551,77,Stockholm,small,3.7
6552,62,Övriga,small,20.9
6553,77,Västra Götaland,small,4.4
6554,70,Västra Götaland,medium,16.2
6555,63,Västra Götaland,large,104.8
6556,71,Skåne,small,14.4
6557,69,Skåne,small,9.7
6558,49,Stockholm,small,8.1
6559,72,Stockholm,medium,58.2
6560,77,Stockholm,small,7.7
6561,52,Skåne,small,6.2
6562,63,Övriga,medium,12.9
6563,45,Västra Götaland,large,20.4
6564,72,Stockholm,small,19.6
6565,71,Övriga,large,44.1
6566,41,Övriga,small,9.1
6567,77,Övriga,medium,36.3
6568,63,Skåne,small,4.2
6569,43,Övriga,small,7.2
6570,46,Stockholm,medium,12.2
6571,62,Stockholm,small,9.7
6572,68,Stockholm,small,15.5
6573,77,Övriga,small,6.3
6574,42,Stockholm,small,6.5
6575,69,Västra Götaland,small,9.2
6576,47,Västra Götaland,large,85.9
6577,68,Stockholm,small,15.2
6578,52,Övriga,small,4.0
6579,69,Stockholm,small,12.2
6580,42,Västra Götaland,small,6.8
6581,62,Övriga,small,7.4
6582,72,Stockholm,small,30.0
6583,42,Skåne,small,8.0
6584,41,Övriga,small,14.2
6585,63,Övriga,medium,21.0
6586,42,Övriga,small,13.9
6587,69,Stockholm,small,4.4
6588,52,Skåne,small,3.0
6589,46,Stockholm,medium,25.7
6590,41,Stockholm,small,14.8
6591,72,Stockholm,large,68.2
6592,47,Stockholm,small,4.7
6593,69,Övriga,small,3.3
6594,52,Stockholm,medium,19.2
6595,70,Skåne,medium,22.4
6596,41,Västra Götaland,small,16.7
6597,68,Västra Götaland,small,4.9
6598,41,Övriga,small,5.7
6599,52,Stockholm,large,93.5
6600,46,Skåne,medium,12.3
6601,78,Västra Götaland,small,29.5
6602,52,Stockholm,small,3.3
6603,63,Västra Götaland,small,4.2
6604,42,Övriga,small,6.8
6605,62,Stockholm,small,7.8
6606,43,Stockholm,medium,15.0
6607,49,Stockholm,small,5.3
6608,72,Övriga,small,4.5
6609,43,Övriga,small,22.3
6610,71,Skåne,small,10.6
6611,42,Västra Götaland,small,12.8
6612,71,Övriga,small,8.3
6613,68,Övriga,small,10.7
6614,77,Övriga,medium,31.5
6615,52,Övriga,medium,24.9
6616,49,Skåne,small,15.8
6617,68,Västra Götaland,small,5.0
6618,43,Övriga,small,10.6
6619,78,Övriga,small,13.7
6620,71,Stockholm,small,22.8
6621,47,Stockholm,small,29.0
6622,52,Övriga,small,9.4
6623,46,Stockholm,small,17.9
6624,52,Övriga,medium,17.4
6625,42,Västra Götaland,medium,47.6
6626,72,Stockholm,large,75.0
6627,69,Stockholm,small,1.8
6628,78,Stockholm,medium,13.3
6629,41,Stockholm,medium,20.5
6630,72,Västra Götaland,large,62.8
6631,71,Övriga,small,22.9
6632,77,Övriga,medium,19.1
6633,62,Västra Götaland,small,5.8
6634,41,Västra Götaland,small,7.8
6635,78,Västra Götaland,small,11.8
6636,70,Västra Götaland,medium,33.4
6637,46,Västra Götaland,medium,25.1
6638,63,Stockholm,small,8.2
6639,47,Stockholm,small,10.2
6640,70,Stockholm,small,23.4
6641,41,Stockholm,small,7.2
6642,72,Övriga,small,4.7
6643,71,Stockholm,small,26.8
6644,52,Övriga,medium,23.2
6645,63,Övriga,small,12.4
6646,62,Övriga,small,28.6
6647,78,Övriga,medium,9.8
6648,62,Stockholm,large,58.2
6649,43,Västra Götaland,medium,37.8
6650,68,Stockholm,small,15.2
6651,69,Övriga,medium,22.0
6652,63,Övriga,small,4.1
6653,78,Övriga,large,189.9
6654,78,Västra Götaland,medium,26.0
6655,68,Övriga,medium,16.9
6656,45,Stockholm,small,13.3
6657,49,Stockholm,small,5.0
6658,71,Övriga,medium,15.6
6659,49,Västra Götaland,medium,51.9
6660,52,Övriga,small,9.1
6661,41,Stockholm,large,133.1
6662,45,Övriga,small,8.6
6663,69,Västra Götaland,small,3.4
6664,43,Övriga,medium,10.1
6665,70,Övriga,small,5.5
6666,47,Övriga,small,33.9
6667,68,Stockholm,medium,14.5
6668,45,Övriga,small,10.4
6669,77,Stockholm,small,8.1
6670,49,Stockholm,medium,51.4
6671,68,Västra Götaland,medium,33.8
6672,41,Övriga,small,26.8
6673,49,Västra Götaland,small,7.1
6674,69,Övriga,small,8.5
6675,49,Övriga,medium,20.8
6676,49,Stockholm,small,16.4
6677,63,Övriga,medium,45.8
6678,77,Stockholm,medium,30.7
6679,52,Övriga,small,7.1
6680,62,Stockholm,small,5.8
6681,62,Västra Götaland,large,83.3
6682,42,Västra Götaland,small,2.3
6683,70,Stockholm,small,5.1
6684,70,Västra Götaland,large,69.1
6685,45,Stockholm,large,85.0
6686,69,Stockholm,small,5.1
6687,78,Stockholm,small,9.9
6688,42,Västra Götaland,large,96.7
6689,70,Övriga,medium,27.6
6690,72,Skåne,small,6.3
6691,52,Övriga,small,32.9
6692,72,Skåne,small,4.8
6693,41,Skåne,medium,27.5
6694,63,Skåne,small,20.9
6695,69,Västra Götaland,medium,31.0
6696,46,Skåne,medium,31.6
6697,62,Stockholm,medium,73.6
6698,52,Övriga,medium,22.3
6699,77,Övriga,medium,22.6
6700,71,Stockholm,small,10.3
6701,70,Övriga,small,14.6
6702,70,Stockholm,medium,13.2
6703,46,Stockholm,small,14.1
6704,77,Stockholm,small,2.4
6705,68,Övriga,small,9.0
6706,46,Övriga,small,7.7
6707,70,Övriga,medium,23.9
6708,68,Stockholm,medium,62.3
6709,43,Västra Götaland,small,4.6
6710,72,Övriga,medium,40.1
6711,49,Stockholm,small,11.9
6712,49,Skåne,medium,18.7
6713,47,Stockholm,small,25.3
6714,43,Stockholm,medium,24.9
6715,70,Västra Götaland,small,1.8
6716,49,Skåne,small,6.5
6717,46,Stockholm,medium,12.8
6718,52,Stockholm,small,4.3
6719,78,Stockholm,large,80.5
6720,41,Stockholm,small,9.4
6721,71,Stockholm,small,7.4
6722,78,Västra Götaland,small,6.3
6723,63,Skåne,small,13.6
6724,69,Västra Götaland,small,24.1
6725,77,Övriga,large,47.6
6726,71,Övriga,small,44.6
6727,77,Stockholm,medium,15.1
6728,52,Stockholm,small,5.8
6729,63,Övriga,medium,26.4
6730,78,Stockholm,small,3.0
6731,77,Stockholm,small,12.6
6732,78,Stockholm,large,148.9
6733,77,Skåne,small,23.7
6734,52,Skåne,small,14.7
6735,47,Övriga,small,23.7
6736,47,Övriga,small,7.9
6737,62,Västra Götaland,small,6.3
6738,45,Västra Götaland,small,9.7
6739,69,Stockholm,small,7.4
6740,69,Stockholm,large,74.5
6741,78,Stockholm,medium,19.2
6742,72,Stockholm,small,13.4
6743,62,Stockholm,small,16.1
6744,49,Stockholm,medium,14.6
6745,63,Stockholm,large,165.1
6746,77,Övriga,large,72.5
6747,69,Skåne,medium,31.3
6748,49,Övriga,small,16.9
6749,72,Västra Götaland,large,59.7
6750,47,Västra Götaland,medium,23.5
6751,69,Stockholm,small,12.3
6752,68,Stockholm,small,10.5
6753,43,Stockholm,small,14.5
6754,42,Övriga,medium,11.2
6755,47,Övriga,small,2.8
6756,46,Stockholm,small,10.2
6757,77,Stockholm,small,9.3
6758,52,Västra Götaland,small,10.3
6759,68,Stockholm,small,8.6
6760,63,Västra Götaland,medium,8.7
6761,69,Stockholm,small,11.7
6762,47,Västra Götaland,large,124.3
6763,46,Stockholm,medium,18.4
6764,62,Västra Götaland,large,76.4
6765,77,Stockholm,medium,11.1
6766,71,Västra Götaland,small,6.4
6767,52,Övriga,small,17.8
6768,71,Stockholm,small,12.0
6769,49,Övriga,large,70.8
6770,46,Övriga,small,9.9
6771,42,Övriga,small,5.9
6772,68,Övriga,medium,9.6
6773,52,Skåne,large,38.9
6774,41,Övriga,medium,43.1
6775,69,Stockholm,medium,23.4
6776,42,Västra Götaland,small,14.7
6777,49,Övriga,small,10.2
6778,78,Övriga,small,5.7
6779,71,Övriga,medium,21.5
6780,49,Övriga,small,8.7
6781,43,Övriga,small,13.2
6782,47,Övriga,large,89.8
6783,42,Övriga,small,12.6
6784,78,Västra Götaland,medium,22.3
6785,69,Övriga,medium,13.9
6786,69,Övriga,medium,30.1
6787,78,Övriga,small,12.1
6788,63,Skåne,small,9.5
6789,43,Stockholm,medium,23.0
6790,70,Stockholm,medium,16.8
6791,69,Övriga,small,16.7
6792,78,Skåne,small,19.0
6793,45,Stockholm,small,14.0
6794,63,Stockholm,large,53.4
6795,68,Övriga,small,6.3
6796,47,Övriga,small,4.8
6797,47,Övriga,medium,18.1
6798,62,Skåne,small,6.5
6799,72,Västra Götaland,large,54.5
6800,42,Stockholm,small,29.1
6801,45,Stockholm,small,10.7
6802,46,Övriga,small,32.3
6803,78,Stockholm,small,8.4
6804,52,Skåne,small,7.7
6805,52,Västra Götaland,small,8.6
6806,69,Västra Götaland,small,8.5
6807,52,Övriga,medium,13.3
6808,43,Stockholm,small,5.7
6809,72,Övriga,large,53.5
6810,47,Stockholm,small,4.5
6811,77,Stockholm,small,12.2
6812,52,Västra Götaland,small,17.0
6813,77,Stockholm,small,39.1
6814,77,Övriga,small,7.0
6815,68,Västra Götaland,small,7.3
6816,49,Stockholm,small,5.7
6817,78,Stockholm,medium,20.0
6818,78,Skåne,small,17.7
6819,69,Övriga,small,14.7
6820,70,Västra Götaland,small,5.3
6821,63,Skåne,medium,21.8
6822,49,Övriga,small,5.3
6823,71,Skåne,medium,19.8
6824,41,Stockholm,small,16.0
6825,78,Skåne,large,81.3
6826,45,Skåne,small,11.4
6827,46,Övriga,large,33.4
6828,49,Skåne,small,14.2
6829,63,Övriga,small,5.3
6830,78,Stockholm,small,2.9
6831,49,Övriga,small,5.3
6832,41,Västra Götaland,large,60.6
6833,49,Skåne,small,13.6
6834,68,Stockholm,small,32.0
6835,62,Västra Götaland,small,7.0
6836,69,Övriga,small,35.4
6837,43,Övriga,small,14.8
6838,45,Stockholm,small,3.9
6839,45,Västra Götaland,small,10.3
6840,70,Stockholm,small,15.2
6841,63,Övriga,small,2.1
6842,46,Övriga,small,13.3
6843,49,Stockholm,small,18.2
6844,77,Övriga,small,11.5
6845,41,Övriga,small,8.7
6846,69,Västra Götaland,large,103.7
6847,42,Övriga,medium,25.2
6848,49,Västra Götaland,large,38.1
6849,68,Skåne,small,8.1
6850,70,Stockholm,medium,23.6
6851,42,Stockholm,small,7.9
6852,49,Västra Götaland,small,4.5
6853,72,Stockholm,small,6.0
6854,68,Övriga,medium,27.5
6855,42,Stockholm,large,72.1
6856,49,Västra Götaland,small,7.0
6857,45,Övriga,small,9.7
6858,68,Västra Götaland,medium,39.3
6859,42,Västra Götaland,large,50.2
6860,77,Övriga,medium,33.0
6861,49,Övriga,small,6.5
6862,70,Stockholm,small,5.4
6863,46,Västra Götaland,small,14.2
6864,78,Övriga,medium,39.5
6865,69,Västra Götaland,medium,16.1
